サンプリング周波数,1000




Fx,Fy,Fz,Mx,My,Mz,同期信号,ExtIn1,ExtIn2
-1.678518E+0,-1.831111E+0,0.000000E+0,-2.227851E+0,-2.517777E+0,-9.155553E-2,1,1,1
-1.220740E+0,-1.525926E+0,7.629628E-1,-2.243111E+0,-2.563555E+0,-1.220740E-1,1,1,1
-1.678518E+0,-1.678518E+0,1.831111E+0,-2.349925E+0,-2.594073E+0,-1.373333E-1,1,1,1
-1.220740E+0,-1.373333E+0,1.068148E+0,-2.334666E+0,-2.487259E+0,-1.068148E-1,1,1,1
-1.525926E+0,-1.678518E+0,1.220740E+0,-2.349925E+0,-2.533036E+0,-1.068148E-1,1,1,1
-6.103702E-1,-1.525926E+0,1.525926E+0,-2.319407E+0,-2.563555E+0,-7.629627E-2,1,1,1
-7.629628E-1,-1.373333E+0,1.831111E+0,-2.441481E+0,-2.548296E+0,-1.220740E-1,1,1,1
-1.068148E+0,-1.068148E+0,2.441481E+0,-2.273629E+0,-2.548296E+0,-1.220740E-1,1,1,1
-7.629628E-1,-1.678518E+0,2.136296E+0,-2.471999E+0,-2.395703E+0,-1.220740E-1,1,1,1
-6.103702E-1,-1.068148E+0,2.746666E+0,-2.395703E+0,-2.487259E+0,-9.155553E-2,1,1,1
-6.103702E-1,-1.525926E+0,2.746666E+0,-2.456740E+0,-2.502518E+0,-1.068148E-1,1,1,1
-6.103702E-1,-1.373333E+0,2.594073E+0,-2.441481E+0,-2.502518E+0,-9.155553E-2,1,1,1
-4.577776E-1,-1.373333E+0,2.746666E+0,-2.410962E+0,-2.533036E+0,-1.220740E-1,1,1,1
-3.051851E-1,-1.678518E+0,3.662221E+0,-2.410962E+0,-2.533036E+0,-1.220740E-1,1,1,1
-9.155553E-1,-1.678518E+0,3.814814E+0,-2.502518E+0,-2.517777E+0,-1.373333E-1,1,1,1
-1.525925E-1,-1.373333E+0,4.119999E+0,-2.533036E+0,-2.441481E+0,-7.629627E-2,1,1,1
-1.525925E-1,-1.525926E+0,3.357036E+0,-2.502518E+0,-2.426222E+0,-1.068148E-1,1,1,1
0.000000E+0,-1.068148E+0,3.967406E+0,-2.487259E+0,-2.471999E+0,-6.103702E-2,1,1,1
0.000000E+0,-1.068148E+0,3.814814E+0,-2.471999E+0,-2.578814E+0,-9.155553E-2,1,1,1
-1.525925E-1,-1.373333E+0,3.204443E+0,-2.410962E+0,-2.517777E+0,-3.051851E-2,1,1,1
0.000000E+0,-1.068148E+0,4.272591E+0,-2.441481E+0,-2.578814E+0,-6.103702E-2,1,1,1
6.103702E-1,-9.155553E-1,3.509629E+0,-2.578814E+0,-2.548296E+0,-3.051851E-2,1,1,1
0.000000E+0,-1.220740E+0,4.425184E+0,-2.502518E+0,-2.410962E+0,-3.051851E-2,1,1,1
-3.051851E-1,-1.220740E+0,4.577776E+0,-2.594073E+0,-2.395703E+0,-4.577776E-2,1,1,1
1.525925E-1,-1.220740E+0,4.119999E+0,-2.502518E+0,-2.395703E+0,-3.051851E-2,1,1,1
1.525925E-1,-1.373333E+0,3.662221E+0,-2.487259E+0,-2.441481E+0,-3.051851E-2,1,1,1
1.525925E-1,-1.220740E+0,4.272591E+0,-2.517777E+0,-2.410962E+0,0.000000E+0,1,1,1
0.000000E+0,-1.068148E+0,4.119999E+0,-2.533036E+0,-2.502518E+0,-1.525925E-2,1,1,1
0.000000E+0,-1.068148E+0,3.967406E+0,-2.533036E+0,-2.502518E+0,0.000000E+0,1,1,1
0.000000E+0,-6.103702E-1,4.730369E+0,-2.502518E+0,-2.471999E+0,0.000000E+0,1,1,1
0.000000E+0,-1.068148E+0,3.967406E+0,-2.502518E+0,-2.456740E+0,-3.051851E-2,1,1,1
3.051851E-1,-6.103702E-1,4.730369E+0,-2.533036E+0,-2.365185E+0,4.577776E-2,1,1,1
0.000000E+0,-7.629628E-1,4.577776E+0,-2.533036E+0,-2.410962E+0,-3.051851E-2,1,1,1
-1.525925E-1,-4.577776E-1,4.425184E+0,-2.410962E+0,-2.273629E+0,-1.525925E-2,1,1,1
4.577776E-1,-3.051851E-1,5.035554E+0,-2.578814E+0,-2.365185E+0,4.577776E-2,1,1,1
3.051851E-1,-4.577776E-1,4.577776E+0,-2.502518E+0,-2.334666E+0,4.577776E-2,1,1,1
1.525925E-1,-1.525925E-1,3.814814E+0,-2.441481E+0,-2.349925E+0,0.000000E+0,1,1,1
3.051851E-1,-1.525925E-1,4.425184E+0,-2.533036E+0,-2.334666E+0,-3.051851E-2,1,1,1
6.103702E-1,-1.525925E-1,4.882961E+0,-2.487259E+0,-2.410962E+0,3.051851E-2,1,1,1
6.103702E-1,0.000000E+0,4.577776E+0,-2.487259E+0,-2.319407E+0,1.525925E-2,1,1,1
7.629628E-1,1.525925E-1,4.577776E+0,-2.624592E+0,-2.227851E+0,3.051851E-2,1,1,1
4.577776E-1,0.000000E+0,4.882961E+0,-2.487259E+0,-2.334666E+0,9.155553E-2,1,1,1
6.103702E-1,0.000000E+0,3.967406E+0,-2.594073E+0,-2.304147E+0,0.000000E+0,1,1,1
7.629628E-1,0.000000E+0,5.035554E+0,-2.563555E+0,-2.273629E+0,3.051851E-2,1,1,1
9.155553E-1,3.051851E-1,4.119999E+0,-2.517777E+0,-2.166814E+0,3.051851E-2,1,1,1
3.051851E-1,4.577776E-1,4.577776E+0,-2.471999E+0,-2.273629E+0,3.051851E-2,1,1,1
9.155553E-1,4.577776E-1,4.119999E+0,-2.502518E+0,-2.227851E+0,7.629627E-2,1,1,1
9.155553E-1,9.155553E-1,4.425184E+0,-2.533036E+0,-2.258370E+0,3.051851E-2,1,1,1
7.629628E-1,4.577776E-1,4.272591E+0,-2.517777E+0,-2.243111E+0,9.155553E-2,1,1,1
9.155553E-1,4.577776E-1,4.119999E+0,-2.471999E+0,-2.243111E+0,7.629627E-2,1,1,1
7.629628E-1,7.629628E-1,3.662221E+0,-2.487259E+0,-2.212592E+0,9.155553E-2,1,1,1
7.629628E-1,4.577776E-1,3.204443E+0,-2.487259E+0,-2.227851E+0,1.068148E-1,1,1,1
6.103702E-1,1.525925E-1,3.509629E+0,-2.533036E+0,-2.212592E+0,7.629627E-2,1,1,1
1.220740E+0,4.577776E-1,3.814814E+0,-2.533036E+0,-2.197333E+0,1.068148E-1,1,1,1
3.051851E-1,9.155553E-1,3.814814E+0,-2.471999E+0,-2.227851E+0,9.155553E-2,1,1,1
6.103702E-1,4.577776E-1,3.357036E+0,-2.471999E+0,-2.212592E+0,9.155553E-2,1,1,1
4.577776E-1,1.068148E+0,2.899258E+0,-2.471999E+0,-2.151555E+0,1.068148E-1,1,1,1
6.103702E-1,6.103702E-1,2.288888E+0,-2.395703E+0,-2.121037E+0,9.155553E-2,1,1,1
6.103702E-1,6.103702E-1,2.746666E+0,-2.487259E+0,-2.151555E+0,1.831111E-1,1,1,1
0.000000E+0,9.155553E-1,2.441481E+0,-2.471999E+0,-2.014222E+0,1.068148E-1,1,1,1
4.577776E-1,7.629628E-1,2.288888E+0,-2.517777E+0,-2.105777E+0,1.220740E-1,1,1,1
3.051851E-1,6.103702E-1,2.136296E+0,-2.639851E+0,-2.121037E+0,4.577776E-2,1,1,1
3.051851E-1,7.629628E-1,1.983703E+0,-2.517777E+0,-2.136296E+0,1.068148E-1,1,1,1
4.577776E-1,1.068148E+0,1.983703E+0,-2.441481E+0,-2.029481E+0,1.068148E-1,1,1,1
3.051851E-1,7.629628E-1,1.525926E+0,-2.594073E+0,-1.983703E+0,1.678518E-1,1,1,1
4.577776E-1,1.068148E+0,1.220740E+0,-2.441481E+0,-1.968444E+0,1.525925E-1,1,1,1
3.051851E-1,1.068148E+0,1.068148E+0,-2.487259E+0,-1.876888E+0,9.155553E-2,1,1,1
6.103702E-1,3.051851E-1,7.629628E-1,-2.471999E+0,-1.983703E+0,1.525925E-1,1,1,1
1.525925E-1,6.103702E-1,4.577776E-1,-2.441481E+0,-2.044740E+0,7.629627E-2,1,1,1
3.051851E-1,7.629628E-1,1.525925E-1,-2.441481E+0,-1.937925E+0,1.831111E-1,1,1,1
6.103702E-1,6.103702E-1,1.525925E-1,-2.487259E+0,-2.029481E+0,1.525925E-1,1,1,1
3.051851E-1,3.051851E-1,3.051851E-1,-2.502518E+0,-2.029481E+0,1.373333E-1,1,1,1
3.051851E-1,7.629628E-1,-6.103702E-1,-2.441481E+0,-1.937925E+0,1.525925E-1,1,1,1
3.051851E-1,4.577776E-1,-1.525925E-1,-2.441481E+0,-1.907407E+0,1.373333E-1,1,1,1
1.525925E-1,4.577776E-1,-9.155553E-1,-2.380444E+0,-1.861629E+0,1.525925E-1,1,1,1
0.000000E+0,3.051851E-1,-4.577776E-1,-2.395703E+0,-1.937925E+0,1.831111E-1,1,1,1
0.000000E+0,0.000000E+0,-1.068148E+0,-2.426222E+0,-1.800592E+0,1.373333E-1,1,1,1
0.000000E+0,1.525925E-1,-1.068148E+0,-2.441481E+0,-1.892148E+0,1.831111E-1,1,1,1
1.525925E-1,1.525925E-1,-1.983703E+0,-2.426222E+0,-1.907407E+0,1.983703E-1,1,1,1
-3.051851E-1,3.051851E-1,-1.220740E+0,-2.319407E+0,-1.907407E+0,1.525925E-1,1,1,1
-3.051851E-1,0.000000E+0,-1.373333E+0,-2.380444E+0,-1.922666E+0,1.220740E-1,1,1,1
1.525925E-1,1.525925E-1,-1.831111E+0,-2.395703E+0,-1.907407E+0,1.220740E-1,1,1,1
0.000000E+0,-1.525925E-1,-1.983703E+0,-2.349925E+0,-1.892148E+0,2.288888E-1,1,1,1
1.525925E-1,0.000000E+0,-1.831111E+0,-2.273629E+0,-1.861629E+0,1.525925E-1,1,1,1
1.525925E-1,0.000000E+0,-2.594073E+0,-2.349925E+0,-1.892148E+0,2.136296E-1,1,1,1
-3.051851E-1,-3.051851E-1,-2.288888E+0,-2.334666E+0,-1.785333E+0,1.831111E-1,1,1,1
-1.525925E-1,0.000000E+0,-2.441481E+0,-2.365185E+0,-1.892148E+0,1.525925E-1,1,1,1
0.000000E+0,-3.051851E-1,-2.594073E+0,-2.319407E+0,-1.846370E+0,1.525925E-1,1,1,1
0.000000E+0,0.000000E+0,-2.746666E+0,-2.243111E+0,-1.892148E+0,1.983703E-1,1,1,1
1.525925E-1,-1.525925E-1,-2.899258E+0,-2.273629E+0,-1.861629E+0,1.678518E-1,1,1,1
0.000000E+0,-6.103702E-1,-2.441481E+0,-2.304147E+0,-1.815851E+0,2.288888E-1,1,1,1
0.000000E+0,-3.051851E-1,-3.204443E+0,-2.212592E+0,-1.892148E+0,1.525925E-1,1,1,1
0.000000E+0,-6.103702E-1,-3.204443E+0,-2.227851E+0,-1.922666E+0,1.831111E-1,1,1,1
-1.525925E-1,-9.155553E-1,-3.051851E+0,-2.212592E+0,-1.892148E+0,2.136296E-1,1,1,1
0.000000E+0,-7.629628E-1,-2.899258E+0,-2.197333E+0,-1.785333E+0,1.678518E-1,1,1,1
3.051851E-1,-9.155553E-1,-3.662221E+0,-2.243111E+0,-1.922666E+0,1.678518E-1,1,1,1
-4.577776E-1,-9.155553E-1,-3.662221E+0,-2.197333E+0,-1.800592E+0,2.594073E-1,1,1,1
-1.525925E-1,-9.155553E-1,-4.119999E+0,-2.090518E+0,-1.907407E+0,1.831111E-1,1,1,1
1.525925E-1,-1.373333E+0,-2.899258E+0,-2.227851E+0,-1.922666E+0,2.288888E-1,1,1,1
1.525925E-1,-1.220740E+0,-3.357036E+0,-2.258370E+0,-1.907407E+0,1.678518E-1,1,1,1
0.000000E+0,-1.373333E+0,-3.814814E+0,-2.197333E+0,-1.800592E+0,2.136296E-1,1,1,1
1.525925E-1,-1.678518E+0,-4.272591E+0,-2.029481E+0,-1.983703E+0,2.288888E-1,1,1,1
-3.051851E-1,-1.068148E+0,-2.899258E+0,-2.029481E+0,-1.861629E+0,2.441481E-1,1,1,1
-7.629628E-1,-1.678518E+0,-3.357036E+0,-2.075259E+0,-1.800592E+0,2.288888E-1,1,1,1
0.000000E+0,-1.525926E+0,-3.967406E+0,-2.136296E+0,-1.846370E+0,2.441481E-1,1,1,1
-4.577776E-1,-2.288888E+0,-4.119999E+0,-2.121037E+0,-1.831111E+0,2.441481E-1,1,1,1
-1.525925E-1,-2.288888E+0,-3.662221E+0,-2.014222E+0,-1.876888E+0,2.746666E-1,1,1,1
3.051851E-1,-2.136296E+0,-4.119999E+0,-2.059999E+0,-1.785333E+0,3.051851E-1,1,1,1
-1.525925E-1,-2.136296E+0,-3.967406E+0,-2.029481E+0,-1.937925E+0,2.441481E-1,1,1,1
-1.525925E-1,-2.136296E+0,-4.272591E+0,-2.029481E+0,-1.846370E+0,1.983703E-1,1,1,1
-1.525925E-1,-2.288888E+0,-4.577776E+0,-1.922666E+0,-1.876888E+0,2.594073E-1,1,1,1
-3.051851E-1,-2.441481E+0,-4.425184E+0,-1.968444E+0,-1.907407E+0,2.899258E-1,1,1,1
-3.051851E-1,-2.594073E+0,-4.272591E+0,-2.029481E+0,-1.937925E+0,2.594073E-1,1,1,1
0.000000E+0,-2.288888E+0,-4.425184E+0,-1.937925E+0,-2.029481E+0,2.594073E-1,1,1,1
4.577776E-1,-2.441481E+0,-5.035554E+0,-1.907407E+0,-1.953185E+0,2.136296E-1,1,1,1
-3.051851E-1,-2.441481E+0,-5.035554E+0,-1.968444E+0,-1.953185E+0,2.746666E-1,1,1,1
1.525925E-1,-2.746666E+0,-4.425184E+0,-1.968444E+0,-1.953185E+0,2.441481E-1,1,1,1
-1.525925E-1,-2.441481E+0,-4.730369E+0,-1.953185E+0,-1.922666E+0,2.746666E-1,1,1,1
-6.103702E-1,-2.899258E+0,-4.882961E+0,-1.983703E+0,-2.014222E+0,2.746666E-1,1,1,1
0.000000E+0,-2.594073E+0,-4.577776E+0,-1.876888E+0,-2.044740E+0,2.136296E-1,1,1,1
-1.525925E-1,-2.746666E+0,-5.188147E+0,-1.815851E+0,-1.922666E+0,2.899258E-1,1,1,1
-1.525925E-1,-3.357036E+0,-5.035554E+0,-1.937925E+0,-2.014222E+0,2.594073E-1,1,1,1
-4.577776E-1,-3.051851E+0,-4.882961E+0,-1.861629E+0,-2.044740E+0,2.441481E-1,1,1,1
-3.051851E-1,-3.204443E+0,-4.882961E+0,-1.861629E+0,-1.983703E+0,2.746666E-1,1,1,1
-1.525925E-1,-3.814814E+0,-4.577776E+0,-1.892148E+0,-1.998962E+0,1.983703E-1,1,1,1
-4.577776E-1,-3.662221E+0,-5.493332E+0,-1.800592E+0,-1.953185E+0,2.899258E-1,1,1,1
-3.051851E-1,-3.204443E+0,-5.188147E+0,-1.785333E+0,-1.922666E+0,2.746666E-1,1,1,1
-1.525925E-1,-3.662221E+0,-5.645924E+0,-1.754814E+0,-1.937925E+0,2.899258E-1,1,1,1
-4.577776E-1,-3.662221E+0,-5.340739E+0,-1.770074E+0,-2.075259E+0,2.136296E-1,1,1,1
-6.103702E-1,-3.662221E+0,-5.340739E+0,-1.831111E+0,-2.014222E+0,2.441481E-1,1,1,1
-4.577776E-1,-4.119999E+0,-5.645924E+0,-1.861629E+0,-2.105777E+0,2.594073E-1,1,1,1
-3.051851E-1,-3.814814E+0,-5.798517E+0,-1.663259E+0,-2.121037E+0,1.983703E-1,1,1,1
-6.103702E-1,-4.119999E+0,-5.493332E+0,-1.861629E+0,-2.136296E+0,2.594073E-1,1,1,1
-6.103702E-1,-3.509629E+0,-5.798517E+0,-1.739555E+0,-2.105777E+0,3.051851E-1,1,1,1
-6.103702E-1,-3.814814E+0,-6.714072E+0,-1.693777E+0,-2.029481E+0,3.051851E-1,1,1,1
-1.373333E+0,-3.509629E+0,-6.408887E+0,-1.678518E+0,-2.166814E+0,1.678518E-1,1,1,1
-4.577776E-1,-3.814814E+0,-6.866664E+0,-1.663259E+0,-2.182074E+0,2.594073E-1,1,1,1
-1.220740E+0,-3.662221E+0,-5.951109E+0,-1.663259E+0,-2.197333E+0,2.594073E-1,1,1,1
-9.155553E-1,-3.967406E+0,-6.256294E+0,-1.770074E+0,-2.166814E+0,2.288888E-1,1,1,1
-7.629628E-1,-4.119999E+0,-6.408887E+0,-1.693777E+0,-2.288888E+0,2.288888E-1,1,1,1
-7.629628E-1,-3.662221E+0,-6.866664E+0,-1.602222E+0,-2.227851E+0,1.678518E-1,1,1,1
-1.068148E+0,-4.425184E+0,-6.714072E+0,-1.678518E+0,-2.288888E+0,2.441481E-1,1,1,1
-7.629628E-1,-4.119999E+0,-6.561480E+0,-1.632740E+0,-2.243111E+0,1.983703E-1,1,1,1
-9.155553E-1,-4.272591E+0,-6.714072E+0,-1.632740E+0,-2.365185E+0,2.441481E-1,1,1,1
-1.525926E+0,-4.119999E+0,-6.561480E+0,-1.693777E+0,-2.365185E+0,1.831111E-1,1,1,1
-1.525926E+0,-3.967406E+0,-7.171850E+0,-1.693777E+0,-2.334666E+0,2.288888E-1,1,1,1
-1.373333E+0,-4.272591E+0,-7.019257E+0,-1.586962E+0,-2.365185E+0,1.983703E-1,1,1,1
-1.373333E+0,-3.814814E+0,-5.951109E+0,-1.586962E+0,-2.380444E+0,1.678518E-1,1,1,1
-1.525926E+0,-4.272591E+0,-6.408887E+0,-1.632740E+0,-2.456740E+0,1.678518E-1,1,1,1
-1.373333E+0,-4.119999E+0,-5.951109E+0,-1.617481E+0,-2.441481E+0,1.678518E-1,1,1,1
-1.373333E+0,-3.967406E+0,-5.951109E+0,-1.571703E+0,-2.487259E+0,1.983703E-1,1,1,1
-1.831111E+0,-3.814814E+0,-6.256294E+0,-1.602222E+0,-2.441481E+0,1.983703E-1,1,1,1
-1.525926E+0,-3.967406E+0,-6.408887E+0,-1.510666E+0,-2.548296E+0,1.373333E-1,1,1,1
-1.525926E+0,-3.967406E+0,-6.408887E+0,-1.556444E+0,-2.548296E+0,1.220740E-1,1,1,1
-1.525926E+0,-3.814814E+0,-6.408887E+0,-1.586962E+0,-2.609333E+0,1.678518E-1,1,1,1
-1.831111E+0,-3.967406E+0,-5.951109E+0,-1.556444E+0,-2.578814E+0,1.373333E-1,1,1,1
-1.678518E+0,-3.814814E+0,-5.340739E+0,-1.663259E+0,-2.655110E+0,1.220740E-1,1,1,1
-1.831111E+0,-3.662221E+0,-5.798517E+0,-1.556444E+0,-2.761925E+0,1.831111E-1,1,1,1
-1.220740E+0,-3.357036E+0,-5.951109E+0,-1.617481E+0,-2.716147E+0,1.678518E-1,1,1,1
-1.525926E+0,-3.509629E+0,-5.493332E+0,-1.495407E+0,-2.624592E+0,1.373333E-1,1,1,1
-1.983703E+0,-3.357036E+0,-5.340739E+0,-1.449629E+0,-2.746666E+0,1.831111E-1,1,1,1
-1.831111E+0,-3.204443E+0,-4.730369E+0,-1.510666E+0,-2.670370E+0,1.373333E-1,1,1,1
-1.678518E+0,-3.204443E+0,-5.645924E+0,-1.510666E+0,-2.746666E+0,1.831111E-1,1,1,1
-1.831111E+0,-3.204443E+0,-4.882961E+0,-1.464888E+0,-2.883999E+0,1.831111E-1,1,1,1
-1.831111E+0,-3.357036E+0,-5.645924E+0,-1.495407E+0,-2.899258E+0,1.831111E-1,1,1,1
-1.831111E+0,-2.594073E+0,-4.577776E+0,-1.464888E+0,-2.899258E+0,1.983703E-1,1,1,1
-1.373333E+0,-3.204443E+0,-4.272591E+0,-1.602222E+0,-2.914518E+0,2.288888E-1,1,1,1
-2.136296E+0,-2.746666E+0,-4.119999E+0,-1.464888E+0,-2.929777E+0,1.983703E-1,1,1,1
-1.983703E+0,-2.746666E+0,-3.967406E+0,-1.586962E+0,-2.990814E+0,1.373333E-1,1,1,1
-2.136296E+0,-3.051851E+0,-4.119999E+0,-1.571703E+0,-2.975555E+0,1.678518E-1,1,1,1
-2.136296E+0,-2.746666E+0,-3.814814E+0,-1.464888E+0,-3.097629E+0,1.983703E-1,1,1,1
-1.831111E+0,-3.051851E+0,-3.204443E+0,-1.449629E+0,-3.021333E+0,1.525925E-1,1,1,1
-1.831111E+0,-2.441481E+0,-3.204443E+0,-1.480148E+0,-3.097629E+0,2.288888E-1,1,1,1
-1.831111E+0,-2.441481E+0,-2.594073E+0,-1.495407E+0,-3.097629E+0,1.983703E-1,1,1,1
-1.983703E+0,-2.899258E+0,-2.746666E+0,-1.586962E+0,-3.158666E+0,2.288888E-1,1,1,1
-2.136296E+0,-2.441481E+0,-2.441481E+0,-1.556444E+0,-3.097629E+0,2.288888E-1,1,1,1
-2.136296E+0,-2.594073E+0,-2.136296E+0,-1.495407E+0,-3.173925E+0,2.746666E-1,1,1,1
-1.831111E+0,-2.136296E+0,-2.136296E+0,-1.495407E+0,-3.067110E+0,2.288888E-1,1,1,1
-1.983703E+0,-1.831111E+0,-1.831111E+0,-1.464888E+0,-3.128147E+0,2.288888E-1,1,1,1
-1.983703E+0,-2.288888E+0,-1.831111E+0,-1.556444E+0,-3.143407E+0,2.288888E-1,1,1,1
-2.288888E+0,-1.678518E+0,-1.678518E+0,-1.495407E+0,-3.250221E+0,3.051851E-1,1,1,1
-2.136296E+0,-2.288888E+0,-2.136296E+0,-1.510666E+0,-3.265481E+0,2.899258E-1,1,1,1
-2.441481E+0,-1.983703E+0,-1.373333E+0,-1.434370E+0,-3.234962E+0,2.594073E-1,1,1,1
-1.831111E+0,-2.136296E+0,-1.831111E+0,-1.586962E+0,-3.250221E+0,2.899258E-1,1,1,1
-2.136296E+0,-1.678518E+0,-1.220740E+0,-1.495407E+0,-3.341777E+0,2.746666E-1,1,1,1
-2.136296E+0,-1.983703E+0,-6.103702E-1,-1.586962E+0,-3.372295E+0,2.899258E-1,1,1,1
-1.983703E+0,-1.678518E+0,-1.068148E+0,-1.495407E+0,-3.265481E+0,3.204443E-1,1,1,1
-2.594073E+0,-1.831111E+0,-1.068148E+0,-1.510666E+0,-3.341777E+0,2.441481E-1,1,1,1
-2.899258E+0,-1.373333E+0,-1.525926E+0,-1.464888E+0,-3.418073E+0,2.441481E-1,1,1,1
-2.594073E+0,-1.373333E+0,-7.629628E-1,-1.495407E+0,-3.311258E+0,2.594073E-1,1,1,1
-2.899258E+0,-1.678518E+0,-7.629628E-1,-1.541185E+0,-3.433332E+0,3.051851E-1,1,1,1
-2.441481E+0,-1.678518E+0,-1.525925E-1,-1.434370E+0,-3.509629E+0,3.051851E-1,1,1,1
-2.288888E+0,-1.983703E+0,0.000000E+0,-1.495407E+0,-3.372295E+0,3.051851E-1,1,1,1
-2.594073E+0,-1.525926E+0,1.525925E-1,-1.495407E+0,-3.494369E+0,2.746666E-1,1,1,1
-2.288888E+0,-1.220740E+0,0.000000E+0,-1.449629E+0,-3.494369E+0,2.899258E-1,1,1,1
-2.288888E+0,-1.831111E+0,0.000000E+0,-1.403851E+0,-3.646962E+0,2.594073E-1,1,1,1
-2.594073E+0,-1.068148E+0,-1.525925E-1,-1.510666E+0,-3.662221E+0,3.051851E-1,1,1,1
-2.746666E+0,-1.983703E+0,0.000000E+0,-1.480148E+0,-3.601184E+0,2.746666E-1,1,1,1
-2.441481E+0,-1.678518E+0,-3.051851E-1,-1.358074E+0,-3.555406E+0,3.509628E-1,1,1,1
-3.051851E+0,-1.983703E+0,3.051851E-1,-1.403851E+0,-3.692740E+0,2.746666E-1,1,1,1
-2.746666E+0,-1.373333E+0,3.051851E-1,-1.403851E+0,-3.692740E+0,2.594073E-1,1,1,1
-2.899258E+0,-1.220740E+0,0.000000E+0,-1.449629E+0,-3.677480E+0,2.441481E-1,1,1,1
-3.051851E+0,-1.678518E+0,0.000000E+0,-1.281777E+0,-3.769036E+0,3.051851E-1,1,1,1
-2.594073E+0,-1.678518E+0,-1.525925E-1,-1.358074E+0,-3.769036E+0,2.746666E-1,1,1,1
-2.899258E+0,-1.678518E+0,1.525925E-1,-1.236000E+0,-3.723258E+0,2.746666E-1,1,1,1
-2.899258E+0,-1.220740E+0,9.155553E-1,-1.342814E+0,-3.784295E+0,2.594073E-1,1,1,1
-2.746666E+0,-1.373333E+0,0.000000E+0,-1.388592E+0,-3.814814E+0,2.594073E-1,1,1,1
-3.051851E+0,-1.068148E+0,3.051851E-1,-1.312296E+0,-3.738517E+0,2.746666E-1,1,1,1
-3.051851E+0,-1.831111E+0,-1.525925E-1,-1.251259E+0,-3.875851E+0,2.288888E-1,1,1,1
-2.899258E+0,-1.525926E+0,4.577776E-1,-1.281777E+0,-3.845332E+0,2.441481E-1,1,1,1
-2.746666E+0,-1.373333E+0,3.051851E-1,-1.266518E+0,-3.921628E+0,2.899258E-1,1,1,1
-3.051851E+0,-1.373333E+0,0.000000E+0,-1.327555E+0,-4.058962E+0,1.831111E-1,1,1,1
-3.204443E+0,-1.373333E+0,7.629628E-1,-1.281777E+0,-3.997925E+0,2.899258E-1,1,1,1
-2.899258E+0,-1.525926E+0,6.103702E-1,-1.297037E+0,-4.043703E+0,2.594073E-1,1,1,1
-2.899258E+0,-1.068148E+0,9.155553E-1,-1.113926E+0,-4.043703E+0,2.594073E-1,1,1,1
-3.204443E+0,-1.220740E+0,4.577776E-1,-1.144444E+0,-4.013184E+0,2.594073E-1,1,1,1
-3.662221E+0,-1.068148E+0,4.577776E-1,-1.174963E+0,-4.150517E+0,2.899258E-1,1,1,1
-3.509629E+0,-1.983703E+0,1.220740E+0,-1.083407E+0,-4.135258E+0,2.441481E-1,1,1,1
-3.967406E+0,-1.068148E+0,1.220740E+0,-1.159703E+0,-4.104739E+0,2.594073E-1,1,1,1
-3.967406E+0,-1.831111E+0,1.373333E+0,-1.022370E+0,-4.272591E+0,2.288888E-1,1,1,1
-3.967406E+0,-1.678518E+0,1.678518E+0,-1.098666E+0,-4.287850E+0,2.288888E-1,1,1,1
-3.814814E+0,-1.831111E+0,1.068148E+0,-1.007111E+0,-4.348887E+0,2.136296E-1,1,1,1
-3.814814E+0,-1.678518E+0,9.155553E-1,-1.037629E+0,-4.379406E+0,1.831111E-1,1,1,1
-4.119999E+0,-7.629628E-1,1.831111E+0,-9.765923E-1,-4.379406E+0,2.746666E-1,1,1,1
-4.119999E+0,-1.373333E+0,1.831111E+0,-9.765923E-1,-4.455702E+0,1.983703E-1,1,1,1
-3.814814E+0,-1.373333E+0,1.678518E+0,-9.460738E-1,-4.379406E+0,2.441481E-1,1,1,1
-3.814814E+0,-1.831111E+0,1.831111E+0,-9.613330E-1,-4.531999E+0,2.136296E-1,1,1,1
-4.119999E+0,-1.525926E+0,2.136296E+0,-9.308146E-1,-4.562517E+0,1.831111E-1,1,1,1
-4.425184E+0,-1.220740E+0,1.678518E+0,-9.918516E-1,-4.470962E+0,1.983703E-1,1,1,1
-4.425184E+0,-1.678518E+0,1.983703E+0,-9.613330E-1,-4.562517E+0,2.136296E-1,1,1,1
-4.425184E+0,-1.068148E+0,1.678518E+0,-7.629628E-1,-4.562517E+0,1.678518E-1,1,1,1
-4.425184E+0,-1.373333E+0,2.594073E+0,-9.308146E-1,-4.654073E+0,1.983703E-1,1,1,1
-4.577776E+0,-1.678518E+0,2.594073E+0,-7.629628E-1,-4.669332E+0,1.831111E-1,1,1,1
-4.272591E+0,-1.525926E+0,2.899258E+0,-8.545183E-1,-4.654073E+0,1.373333E-1,1,1,1
-5.188147E+0,-1.525926E+0,2.441481E+0,-7.782220E-1,-4.806665E+0,1.831111E-1,1,1,1
-4.425184E+0,-1.831111E+0,3.204443E+0,-8.087405E-1,-4.852443E+0,1.373333E-1,1,1,1
-4.882961E+0,-1.678518E+0,2.899258E+0,-8.239998E-1,-4.745628E+0,1.831111E-1,1,1,1
-4.425184E+0,-1.831111E+0,3.051851E+0,-7.019257E-1,-4.745628E+0,1.678518E-1,1,1,1
-4.882961E+0,-1.983703E+0,3.204443E+0,-6.561480E-1,-4.806665E+0,1.831111E-1,1,1,1
-5.035554E+0,-1.831111E+0,2.746666E+0,-7.019257E-1,-4.913480E+0,1.525925E-1,1,1,1
