サンプリング周波数,1000




Fx,Fy,Fz,Mx,My,Mz,同期信号,ExtIn1,ExtIn2
1.068148E+0,0.000000E+0,-4.577776E-1,-5.798517E-1,1.312296E+0,7.629627E-2,1,1,1
1.068148E+0,-1.525925E-1,-7.629628E-1,-5.645924E-1,1.510666E+0,3.051851E-2,1,1,1
1.525926E+0,-4.577776E-1,-7.629628E-1,-5.493332E-1,1.480148E+0,1.525925E-2,1,1,1
1.068148E+0,0.000000E+0,0.000000E+0,-5.645924E-1,1.464888E+0,4.577776E-2,1,1,1
1.373333E+0,-4.577776E-1,-1.525925E-1,-6.408887E-1,1.403851E+0,1.525925E-2,1,1,1
1.068148E+0,3.051851E-1,-3.051851E-1,-6.714072E-1,1.495407E+0,3.051851E-2,1,1,1
1.831111E+0,3.051851E-1,-4.577776E-1,-5.493332E-1,1.464888E+0,3.051851E-2,1,1,1
1.220740E+0,0.000000E+0,-3.051851E-1,-7.477035E-1,1.449629E+0,7.629627E-2,1,1,1
1.220740E+0,-1.525925E-1,-3.051851E-1,-5.951110E-1,1.342814E+0,1.525925E-2,1,1,1
1.220740E+0,-1.525925E-1,-3.051851E-1,-5.493332E-1,1.434370E+0,4.577776E-2,1,1,1
1.525926E+0,0.000000E+0,3.051851E-1,-5.951110E-1,1.373333E+0,1.525925E-2,1,1,1
1.525926E+0,-1.525925E-1,3.051851E-1,-5.340739E-1,1.541185E+0,3.051851E-2,1,1,1
1.373333E+0,1.525925E-1,-1.525925E-1,-5.340739E-1,1.419111E+0,3.051851E-2,1,1,1
1.220740E+0,-1.525925E-1,-3.051851E-1,-6.103702E-1,1.464888E+0,3.051851E-2,1,1,1
9.155553E-1,-3.051851E-1,0.000000E+0,-6.408887E-1,1.480148E+0,1.525925E-2,1,1,1
1.220740E+0,-3.051851E-1,-1.525925E-1,-6.714072E-1,1.510666E+0,3.051851E-2,1,1,1
1.678518E+0,0.000000E+0,0.000000E+0,-4.882962E-1,1.373333E+0,0.000000E+0,1,1,1
9.155553E-1,-3.051851E-1,0.000000E+0,-6.714072E-1,1.495407E+0,4.577776E-2,1,1,1
1.373333E+0,0.000000E+0,-9.155553E-1,-5.188147E-1,1.434370E+0,0.000000E+0,1,1,1
1.678518E+0,0.000000E+0,0.000000E+0,-6.103702E-1,1.419111E+0,7.629627E-2,1,1,1
1.220740E+0,0.000000E+0,-3.051851E-1,-5.645924E-1,1.464888E+0,4.577776E-2,1,1,1
9.155553E-1,0.000000E+0,0.000000E+0,-5.798517E-1,1.464888E+0,3.051851E-2,1,1,1
1.220740E+0,-1.525925E-1,-6.103702E-1,-5.645924E-1,1.495407E+0,3.051851E-2,1,1,1
1.525926E+0,1.525925E-1,-1.525925E-1,-5.340739E-1,1.419111E+0,6.103702E-2,1,1,1
1.373333E+0,0.000000E+0,0.000000E+0,-5.951110E-1,1.464888E+0,0.000000E+0,1,1,1
1.220740E+0,4.577776E-1,-4.577776E-1,-5.035554E-1,1.510666E+0,4.577776E-2,1,1,1
1.068148E+0,0.000000E+0,-3.051851E-1,-7.019257E-1,1.403851E+0,7.629627E-2,1,1,1
1.678518E+0,-1.525925E-1,-3.051851E-1,-5.493332E-1,1.388592E+0,1.525925E-2,1,1,1
1.678518E+0,3.051851E-1,-1.525925E-1,-5.340739E-1,1.419111E+0,1.525925E-2,1,1,1
9.155553E-1,4.577776E-1,1.525925E-1,-4.272591E-1,1.449629E+0,4.577776E-2,1,1,1
1.220740E+0,1.525925E-1,-3.051851E-1,-5.645924E-1,1.525926E+0,3.051851E-2,1,1,1
1.068148E+0,1.525925E-1,-6.103702E-1,-5.798517E-1,1.358074E+0,0.000000E+0,1,1,1
9.155553E-1,-4.577776E-1,0.000000E+0,-5.340739E-1,1.495407E+0,7.629627E-2,1,1,1
1.220740E+0,1.525925E-1,-1.525925E-1,-5.188147E-1,1.525926E+0,6.103702E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-5.798517E-1,1.434370E+0,6.103702E-2,1,1,1
1.373333E+0,0.000000E+0,-1.525925E-1,-5.951110E-1,1.464888E+0,1.525925E-2,1,1,1
1.373333E+0,0.000000E+0,0.000000E+0,-5.645924E-1,1.449629E+0,3.051851E-2,1,1,1
1.220740E+0,0.000000E+0,-7.629628E-1,-5.798517E-1,1.464888E+0,3.051851E-2,1,1,1
1.220740E+0,-3.051851E-1,0.000000E+0,-6.256294E-1,1.541185E+0,3.051851E-2,1,1,1
1.220740E+0,-3.051851E-1,-3.051851E-1,-5.340739E-1,1.556444E+0,3.051851E-2,1,1,1
1.525926E+0,1.525925E-1,0.000000E+0,-6.408887E-1,1.464888E+0,1.525925E-2,1,1,1
1.525926E+0,-1.525925E-1,-1.525925E-1,-5.798517E-1,1.419111E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-7.171850E-1,1.495407E+0,3.051851E-2,1,1,1
1.525926E+0,0.000000E+0,-4.577776E-1,-6.408887E-1,1.419111E+0,1.525925E-2,1,1,1
1.220740E+0,3.051851E-1,0.000000E+0,-6.256294E-1,1.495407E+0,4.577776E-2,1,1,1
1.068148E+0,1.525925E-1,-7.629628E-1,-5.188147E-1,1.480148E+0,-3.051851E-2,1,1,1
1.525926E+0,-1.525925E-1,-7.629628E-1,-6.103702E-1,1.480148E+0,6.103702E-2,1,1,1
1.220740E+0,1.525925E-1,-4.577776E-1,-5.798517E-1,1.495407E+0,3.051851E-2,1,1,1
1.678518E+0,0.000000E+0,0.000000E+0,-6.408887E-1,1.510666E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,-1.525925E-1,-5.340739E-1,1.434370E+0,1.525925E-2,1,1,1
1.068148E+0,3.051851E-1,-4.577776E-1,-5.645924E-1,1.373333E+0,3.051851E-2,1,1,1
1.373333E+0,0.000000E+0,-6.103702E-1,-5.188147E-1,1.434370E+0,3.051851E-2,1,1,1
1.373333E+0,1.525925E-1,1.525925E-1,-5.493332E-1,1.434370E+0,0.000000E+0,1,1,1
1.068148E+0,3.051851E-1,-4.577776E-1,-5.188147E-1,1.541185E+0,3.051851E-2,1,1,1
1.373333E+0,0.000000E+0,-3.051851E-1,-5.493332E-1,1.541185E+0,-1.525925E-2,1,1,1
1.525926E+0,3.051851E-1,4.577776E-1,-4.730369E-1,1.449629E+0,0.000000E+0,1,1,1
1.678518E+0,-1.525925E-1,-3.051851E-1,-6.408887E-1,1.510666E+0,4.577776E-2,1,1,1
1.678518E+0,3.051851E-1,4.577776E-1,-5.493332E-1,1.541185E+0,6.103702E-2,1,1,1
1.373333E+0,0.000000E+0,4.577776E-1,-5.340739E-1,1.556444E+0,4.577776E-2,1,1,1
1.220740E+0,-1.525925E-1,-1.525925E-1,-5.340739E-1,1.464888E+0,3.051851E-2,1,1,1
1.220740E+0,0.000000E+0,-3.051851E-1,-5.645924E-1,1.449629E+0,6.103702E-2,1,1,1
1.678518E+0,0.000000E+0,3.051851E-1,-5.798517E-1,1.556444E+0,6.103702E-2,1,1,1
1.220740E+0,3.051851E-1,-3.051851E-1,-6.866665E-1,1.556444E+0,4.577776E-2,1,1,1
1.678518E+0,3.051851E-1,0.000000E+0,-5.188147E-1,1.464888E+0,6.103702E-2,1,1,1
1.525926E+0,0.000000E+0,-1.525925E-1,-6.408887E-1,1.464888E+0,3.051851E-2,1,1,1
1.220740E+0,-4.577776E-1,1.525925E-1,-6.866665E-1,1.525926E+0,3.051851E-2,1,1,1
1.220740E+0,-1.525925E-1,1.525925E-1,-5.645924E-1,1.556444E+0,0.000000E+0,1,1,1
1.220740E+0,1.525925E-1,7.629628E-1,-4.425184E-1,1.602222E+0,-1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-5.493332E-1,1.480148E+0,0.000000E+0,1,1,1
1.220740E+0,0.000000E+0,0.000000E+0,-5.188147E-1,1.586962E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,3.051851E-1,-4.425184E-1,1.556444E+0,3.051851E-2,1,1,1
1.678518E+0,3.051851E-1,6.103702E-1,-5.340739E-1,1.525926E+0,4.577776E-2,1,1,1
1.068148E+0,0.000000E+0,0.000000E+0,-5.798517E-1,1.525926E+0,4.577776E-2,1,1,1
1.220740E+0,0.000000E+0,1.525925E-1,-4.577776E-1,1.586962E+0,4.577776E-2,1,1,1
1.373333E+0,-1.525925E-1,-4.577776E-1,-4.425184E-1,1.648000E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-5.493332E-1,1.510666E+0,1.525925E-2,1,1,1
1.525926E+0,-1.525925E-1,-3.051851E-1,-5.493332E-1,1.525926E+0,1.525925E-2,1,1,1
1.373333E+0,0.000000E+0,1.525925E-1,-5.493332E-1,1.541185E+0,0.000000E+0,1,1,1
1.831111E+0,-1.525925E-1,6.103702E-1,-5.340739E-1,1.541185E+0,1.525925E-2,1,1,1
1.831111E+0,3.051851E-1,-1.525925E-1,-5.798517E-1,1.525926E+0,4.577776E-2,1,1,1
1.831111E+0,0.000000E+0,0.000000E+0,-4.730369E-1,1.525926E+0,3.051851E-2,1,1,1
1.525926E+0,1.525925E-1,0.000000E+0,-4.882962E-1,1.525926E+0,0.000000E+0,1,1,1
1.678518E+0,-3.051851E-1,6.103702E-1,-5.340739E-1,1.510666E+0,-1.525925E-2,1,1,1
1.831111E+0,-1.525925E-1,0.000000E+0,-5.035554E-1,1.480148E+0,0.000000E+0,1,1,1
1.525926E+0,0.000000E+0,3.051851E-1,-5.188147E-1,1.541185E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,1.525925E-1,-6.103702E-1,1.525926E+0,1.525925E-2,1,1,1
1.678518E+0,-6.103702E-1,0.000000E+0,-5.493332E-1,1.571703E+0,0.000000E+0,1,1,1
1.678518E+0,-3.051851E-1,0.000000E+0,-6.714072E-1,1.510666E+0,1.525925E-2,1,1,1
1.068148E+0,0.000000E+0,-1.525925E-1,-5.798517E-1,1.556444E+0,3.051851E-2,1,1,1
1.831111E+0,0.000000E+0,-1.525925E-1,-6.103702E-1,1.648000E+0,-1.525925E-2,1,1,1
1.831111E+0,0.000000E+0,0.000000E+0,-4.425184E-1,1.571703E+0,-6.103702E-2,1,1,1
1.525926E+0,-1.525925E-1,-1.525925E-1,-5.645924E-1,1.617481E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-4.882962E-1,1.602222E+0,0.000000E+0,1,1,1
1.220740E+0,4.577776E-1,0.000000E+0,-4.577776E-1,1.556444E+0,4.577776E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-4.730369E-1,1.541185E+0,1.525925E-2,1,1,1
1.678518E+0,-1.525925E-1,-4.577776E-1,-4.577776E-1,1.541185E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,3.051851E-1,-5.951110E-1,1.525926E+0,3.051851E-2,1,1,1
1.678518E+0,1.525925E-1,6.103702E-1,-4.577776E-1,1.586962E+0,3.051851E-2,1,1,1
1.678518E+0,-1.525925E-1,-3.051851E-1,-6.103702E-1,1.541185E+0,-1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-4.730369E-1,1.632740E+0,1.525925E-2,1,1,1
1.983703E+0,-1.525925E-1,0.000000E+0,-4.882962E-1,1.495407E+0,-3.051851E-2,1,1,1
1.831111E+0,0.000000E+0,0.000000E+0,-5.188147E-1,1.693777E+0,-3.051851E-2,1,1,1
1.525926E+0,0.000000E+0,-6.103702E-1,-4.272591E-1,1.541185E+0,1.525925E-2,1,1,1
1.831111E+0,-3.051851E-1,1.525925E-1,-5.035554E-1,1.648000E+0,1.525925E-2,1,1,1
1.831111E+0,-3.051851E-1,1.525925E-1,-5.645924E-1,1.617481E+0,-1.525925E-2,1,1,1
1.220740E+0,0.000000E+0,-1.525925E-1,-4.119999E-1,1.571703E+0,0.000000E+0,1,1,1
1.678518E+0,0.000000E+0,-4.577776E-1,-4.119999E-1,1.495407E+0,3.051851E-2,1,1,1
1.525926E+0,0.000000E+0,-3.051851E-1,-5.340739E-1,1.617481E+0,1.525925E-2,1,1,1
1.983703E+0,0.000000E+0,0.000000E+0,-5.645924E-1,1.693777E+0,-1.525925E-2,1,1,1
1.525926E+0,-1.525925E-1,0.000000E+0,-5.188147E-1,1.678518E+0,6.103702E-2,1,1,1
1.373333E+0,0.000000E+0,-4.577776E-1,-4.272591E-1,1.724296E+0,3.051851E-2,1,1,1
1.983703E+0,0.000000E+0,0.000000E+0,-5.493332E-1,1.602222E+0,0.000000E+0,1,1,1
1.831111E+0,-1.525925E-1,0.000000E+0,-5.951110E-1,1.663259E+0,-6.103702E-2,1,1,1
1.373333E+0,1.525925E-1,-6.103702E-1,-5.340739E-1,1.648000E+0,3.051851E-2,1,1,1
1.831111E+0,-1.525925E-1,-3.051851E-1,-4.730369E-1,1.586962E+0,-3.051851E-2,1,1,1
1.525926E+0,0.000000E+0,3.051851E-1,-5.188147E-1,1.632740E+0,1.525925E-2,1,1,1
1.831111E+0,-4.577776E-1,3.051851E-1,-5.493332E-1,1.678518E+0,4.577776E-2,1,1,1
1.831111E+0,-1.525925E-1,-3.051851E-1,-5.035554E-1,1.678518E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-5.493332E-1,1.602222E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-7.629628E-1,-4.425184E-1,1.648000E+0,1.525925E-2,1,1,1
2.441481E+0,0.000000E+0,0.000000E+0,-4.272591E-1,1.571703E+0,4.577776E-2,1,1,1
1.831111E+0,0.000000E+0,-4.577776E-1,-5.493332E-1,1.632740E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,-1.525925E-1,-5.188147E-1,1.709037E+0,-3.051851E-2,1,1,1
1.983703E+0,1.525925E-1,-3.051851E-1,-4.730369E-1,1.709037E+0,1.525925E-2,1,1,1
1.983703E+0,-1.525925E-1,-9.155553E-1,-5.035554E-1,1.586962E+0,-1.525925E-2,1,1,1
1.983703E+0,-1.525925E-1,0.000000E+0,-4.882962E-1,1.678518E+0,-3.051851E-2,1,1,1
1.220740E+0,0.000000E+0,0.000000E+0,-3.814814E-1,1.754814E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-5.340739E-1,1.632740E+0,4.577776E-2,1,1,1
1.678518E+0,-1.525925E-1,0.000000E+0,-5.188147E-1,1.602222E+0,3.051851E-2,1,1,1
1.678518E+0,1.525925E-1,0.000000E+0,-5.798517E-1,1.648000E+0,1.525925E-2,1,1,1
1.831111E+0,-1.525925E-1,0.000000E+0,-5.035554E-1,1.754814E+0,4.577776E-2,1,1,1
2.136296E+0,0.000000E+0,-1.525925E-1,-4.882962E-1,1.678518E+0,-3.051851E-2,1,1,1
1.373333E+0,0.000000E+0,0.000000E+0,-4.577776E-1,1.663259E+0,1.525925E-2,1,1,1
1.983703E+0,0.000000E+0,-6.103702E-1,-4.882962E-1,1.648000E+0,3.051851E-2,1,1,1
1.678518E+0,0.000000E+0,0.000000E+0,-4.730369E-1,1.632740E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,0.000000E+0,-4.425184E-1,1.617481E+0,0.000000E+0,1,1,1
1.983703E+0,0.000000E+0,0.000000E+0,-4.577776E-1,1.617481E+0,0.000000E+0,1,1,1
2.136296E+0,-1.525925E-1,-6.103702E-1,-5.188147E-1,1.678518E+0,3.051851E-2,1,1,1
1.678518E+0,-1.525925E-1,-4.577776E-1,-4.730369E-1,1.693777E+0,0.000000E+0,1,1,1
1.983703E+0,-1.525925E-1,0.000000E+0,-4.272591E-1,1.648000E+0,6.103702E-2,1,1,1
1.831111E+0,0.000000E+0,-1.525925E-1,-4.119999E-1,1.693777E+0,3.051851E-2,1,1,1
1.983703E+0,0.000000E+0,-6.103702E-1,-5.798517E-1,1.678518E+0,1.525925E-2,1,1,1
2.136296E+0,0.000000E+0,1.525925E-1,-4.730369E-1,1.602222E+0,-3.051851E-2,1,1,1
1.678518E+0,-1.525925E-1,-1.525925E-1,-5.035554E-1,1.678518E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,-3.051851E-1,-4.272591E-1,1.678518E+0,-4.577776E-2,1,1,1
2.136296E+0,1.525925E-1,0.000000E+0,-5.188147E-1,1.648000E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-5.035554E-1,1.709037E+0,0.000000E+0,1,1,1
1.983703E+0,0.000000E+0,0.000000E+0,-5.340739E-1,1.571703E+0,4.577776E-2,1,1,1
1.831111E+0,0.000000E+0,1.525925E-1,-4.730369E-1,1.663259E+0,3.051851E-2,1,1,1
1.831111E+0,0.000000E+0,0.000000E+0,-4.882962E-1,1.648000E+0,3.051851E-2,1,1,1
1.983703E+0,-1.525925E-1,0.000000E+0,-5.188147E-1,1.709037E+0,0.000000E+0,1,1,1
1.525926E+0,-1.525925E-1,-6.103702E-1,-4.425184E-1,1.754814E+0,4.577776E-2,1,1,1
1.678518E+0,1.525925E-1,-6.103702E-1,-4.272591E-1,1.663259E+0,-3.051851E-2,1,1,1
1.525926E+0,1.525925E-1,0.000000E+0,-4.882962E-1,1.785333E+0,0.000000E+0,1,1,1
1.983703E+0,3.051851E-1,1.525925E-1,-4.272591E-1,1.648000E+0,-1.525925E-2,1,1,1
1.983703E+0,1.525925E-1,-9.155553E-1,-4.882962E-1,1.663259E+0,1.525925E-2,1,1,1
1.373333E+0,0.000000E+0,-3.051851E-1,-3.662221E-1,1.663259E+0,1.525925E-2,1,1,1
1.831111E+0,0.000000E+0,-7.629628E-1,-4.272591E-1,1.693777E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,-4.577776E-1,-4.119999E-1,1.693777E+0,0.000000E+0,1,1,1
2.288888E+0,-1.525925E-1,0.000000E+0,-4.577776E-1,1.678518E+0,-6.103702E-2,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-6.408887E-1,1.724296E+0,1.525925E-2,1,1,1
1.831111E+0,1.525925E-1,-3.051851E-1,-4.119999E-1,1.663259E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,-7.629628E-1,-4.882962E-1,1.709037E+0,0.000000E+0,1,1,1
2.136296E+0,0.000000E+0,0.000000E+0,-4.119999E-1,1.724296E+0,-3.051851E-2,1,1,1
1.983703E+0,0.000000E+0,0.000000E+0,-6.103702E-1,1.632740E+0,0.000000E+0,1,1,1
1.831111E+0,-1.525925E-1,-4.577776E-1,-4.119999E-1,1.770074E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-6.103702E-1,-5.035554E-1,1.648000E+0,0.000000E+0,1,1,1
1.983703E+0,0.000000E+0,-6.103702E-1,-5.035554E-1,1.678518E+0,-3.051851E-2,1,1,1
1.983703E+0,0.000000E+0,-1.525925E-1,-4.882962E-1,1.709037E+0,0.000000E+0,1,1,1
1.983703E+0,0.000000E+0,-4.577776E-1,-5.645924E-1,1.586962E+0,0.000000E+0,1,1,1
2.136296E+0,0.000000E+0,-9.155553E-1,-4.119999E-1,1.739555E+0,-3.051851E-2,1,1,1
1.831111E+0,3.051851E-1,-4.577776E-1,-4.272591E-1,1.709037E+0,-3.051851E-2,1,1,1
1.983703E+0,0.000000E+0,1.525925E-1,-4.119999E-1,1.632740E+0,-1.525925E-2,1,1,1
1.831111E+0,0.000000E+0,-7.629628E-1,-4.577776E-1,1.602222E+0,0.000000E+0,1,1,1
1.525926E+0,0.000000E+0,-3.051851E-1,-4.272591E-1,1.785333E+0,3.051851E-2,1,1,1
1.983703E+0,-1.525925E-1,-1.525925E-1,-5.645924E-1,1.693777E+0,-1.525925E-2,1,1,1
1.983703E+0,0.000000E+0,-3.051851E-1,-4.119999E-1,1.602222E+0,-4.577776E-2,1,1,1
1.525926E+0,1.525925E-1,-6.103702E-1,-4.272591E-1,1.693777E+0,0.000000E+0,1,1,1
1.983703E+0,-1.525925E-1,-6.103702E-1,-5.035554E-1,1.693777E+0,-1.525925E-2,1,1,1
1.373333E+0,0.000000E+0,-6.103702E-1,-4.882962E-1,1.724296E+0,-3.051851E-2,1,1,1
2.288888E+0,0.000000E+0,-6.103702E-1,-3.357036E-1,1.632740E+0,-3.051851E-2,1,1,1
1.831111E+0,-1.525925E-1,-9.155553E-1,-4.425184E-1,1.800592E+0,-1.525925E-2,1,1,1
2.136296E+0,-1.525925E-1,0.000000E+0,-4.577776E-1,1.693777E+0,-1.525925E-2,1,1,1
1.525926E+0,-1.525925E-1,-6.103702E-1,-4.730369E-1,1.754814E+0,-9.155553E-2,1,1,1
1.831111E+0,0.000000E+0,0.000000E+0,-4.577776E-1,1.663259E+0,1.525925E-2,1,1,1
1.678518E+0,3.051851E-1,-6.103702E-1,-4.425184E-1,1.602222E+0,1.525925E-2,1,1,1
1.678518E+0,-3.051851E-1,-3.051851E-1,-3.509628E-1,1.739555E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,-3.051851E-1,-4.577776E-1,1.678518E+0,0.000000E+0,1,1,1
1.831111E+0,1.525925E-1,-3.051851E-1,-5.493332E-1,1.709037E+0,-1.525925E-2,1,1,1
1.983703E+0,0.000000E+0,-7.629628E-1,-4.577776E-1,1.632740E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,3.051851E-1,-5.340739E-1,1.678518E+0,0.000000E+0,1,1,1
1.525926E+0,0.000000E+0,-3.051851E-1,-4.119999E-1,1.663259E+0,0.000000E+0,1,1,1
1.831111E+0,0.000000E+0,-7.629628E-1,-4.577776E-1,1.632740E+0,4.577776E-2,1,1,1
1.678518E+0,0.000000E+0,-6.103702E-1,-3.814814E-1,1.693777E+0,0.000000E+0,1,1,1
1.831111E+0,6.103702E-1,-1.525925E-1,-3.967406E-1,1.632740E+0,-1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,-1.220740E+0,-4.272591E-1,1.709037E+0,0.000000E+0,1,1,1
1.525926E+0,-1.525925E-1,0.000000E+0,-4.425184E-1,1.663259E+0,1.525925E-2,1,1,1
2.441481E+0,0.000000E+0,-6.103702E-1,-4.882962E-1,1.709037E+0,3.051851E-2,1,1,1
1.678518E+0,1.525925E-1,-7.629628E-1,-4.425184E-1,1.693777E+0,4.577776E-2,1,1,1
1.525926E+0,0.000000E+0,0.000000E+0,-4.272591E-1,1.785333E+0,3.051851E-2,1,1,1
1.831111E+0,3.051851E-1,-4.577776E-1,-5.035554E-1,1.739555E+0,6.103702E-2,1,1,1
2.136296E+0,1.525925E-1,-7.629628E-1,-4.730369E-1,1.602222E+0,-1.525925E-2,1,1,1
1.983703E+0,-1.525925E-1,-4.577776E-1,-4.730369E-1,1.678518E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,0.000000E+0,-4.577776E-1,1.785333E+0,-3.051851E-2,1,1,1
1.068148E+0,1.525925E-1,-6.103702E-1,-4.272591E-1,1.800592E+0,-3.051851E-2,1,1,1
1.983703E+0,0.000000E+0,1.525925E-1,-5.188147E-1,1.693777E+0,-1.525925E-2,1,1,1
1.983703E+0,0.000000E+0,-9.155553E-1,-3.967406E-1,1.739555E+0,3.051851E-2,1,1,1
2.288888E+0,0.000000E+0,-4.577776E-1,-5.645924E-1,1.632740E+0,0.000000E+0,1,1,1
1.678518E+0,-1.525925E-1,-6.103702E-1,-4.425184E-1,1.770074E+0,0.000000E+0,1,1,1
1.831111E+0,3.051851E-1,-4.577776E-1,-4.577776E-1,1.602222E+0,-1.525925E-2,1,1,1
2.136296E+0,1.525925E-1,-1.525925E-1,-5.340739E-1,1.709037E+0,-1.525925E-2,1,1,1
1.983703E+0,0.000000E+0,-1.525925E-1,-5.035554E-1,1.663259E+0,0.000000E+0,1,1,1
1.373333E+0,0.000000E+0,-9.155553E-1,-4.272591E-1,1.739555E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,-1.525925E-1,-4.577776E-1,1.739555E+0,3.051851E-2,1,1,1
1.831111E+0,0.000000E+0,-1.068148E+0,-5.493332E-1,1.663259E+0,0.000000E+0,1,1,1
1.831111E+0,-3.051851E-1,-6.103702E-1,-5.035554E-1,1.770074E+0,1.525925E-2,1,1,1
1.678518E+0,1.525925E-1,-1.220740E+0,-4.119999E-1,1.693777E+0,0.000000E+0,1,1,1
2.136296E+0,-4.577776E-1,-9.155553E-1,-5.340739E-1,1.663259E+0,-1.525925E-2,1,1,1
1.983703E+0,3.051851E-1,1.525925E-1,-4.730369E-1,1.617481E+0,0.000000E+0,1,1,1
1.831111E+0,1.525925E-1,-6.103702E-1,-4.577776E-1,1.663259E+0,1.525925E-2,1,1,1
1.525926E+0,0.000000E+0,-3.051851E-1,-4.119999E-1,1.632740E+0,0.000000E+0,1,1,1
1.678518E+0,-1.525925E-1,-4.577776E-1,-5.340739E-1,1.663259E+0,-4.577776E-2,1,1,1
1.678518E+0,-1.525925E-1,-1.525925E-1,-4.425184E-1,1.754814E+0,0.000000E+0,1,1,1
2.136296E+0,0.000000E+0,0.000000E+0,-4.577776E-1,1.617481E+0,0.000000E+0,1,1,1
1.678518E+0,0.000000E+0,-7.629628E-1,-5.340739E-1,1.693777E+0,-1.525925E-2,1,1,1
1.678518E+0,-1.525925E-1,-4.577776E-1,-4.730369E-1,1.648000E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-6.103702E-1,-4.577776E-1,1.632740E+0,0.000000E+0,1,1,1
1.831111E+0,-6.103702E-1,-4.577776E-1,-5.188147E-1,1.632740E+0,-1.525925E-2,1,1,1
1.831111E+0,0.000000E+0,-1.220740E+0,-4.272591E-1,1.602222E+0,0.000000E+0,1,1,1
1.983703E+0,0.000000E+0,0.000000E+0,-4.272591E-1,1.693777E+0,0.000000E+0,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-4.730369E-1,1.709037E+0,0.000000E+0,1,1,1
1.678518E+0,0.000000E+0,-4.577776E-1,-4.882962E-1,1.800592E+0,0.000000E+0,1,1,1
1.678518E+0,0.000000E+0,-1.220740E+0,-5.035554E-1,1.678518E+0,6.103702E-2,1,1,1
1.831111E+0,-1.525925E-1,-6.103702E-1,-5.798517E-1,1.632740E+0,0.000000E+0,1,1,1
1.373333E+0,3.051851E-1,-9.155553E-1,-4.272591E-1,1.663259E+0,0.000000E+0,1,1,1
2.136296E+0,0.000000E+0,0.000000E+0,-5.035554E-1,1.663259E+0,1.525925E-2,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-4.882962E-1,1.678518E+0,-4.577776E-2,1,1,1
1.678518E+0,0.000000E+0,-3.051851E-1,-4.119999E-1,1.648000E+0,-1.525925E-2,1,1,1
1.678518E+0,-3.051851E-1,0.000000E+0,-4.425184E-1,1.556444E+0,0.000000E+0,1,1,1
1.525926E+0,1.525925E-1,-6.103702E-1,-4.730369E-1,1.724296E+0,0.000000E+0,1,1,1
1.525926E+0,0.000000E+0,-4.577776E-1,-4.425184E-1,1.724296E+0,0.000000E+0,1,1,1
1.678518E+0,3.051851E-1,-1.525925E-1,-4.119999E-1,1.602222E+0,3.051851E-2,1,1,1
1.373333E+0,0.000000E+0,-3.051851E-1,-5.188147E-1,1.556444E+0,0.000000E+0,1,1,1
1.525926E+0,1.525925E-1,-9.155553E-1,-4.272591E-1,1.541185E+0,1.525925E-2,1,1,1
1.373333E+0,3.051851E-1,-3.051851E-1,-5.340739E-1,1.770074E+0,-3.051851E-2,1,1,1
1.678518E+0,1.525925E-1,0.000000E+0,-4.882962E-1,1.663259E+0,-1.525925E-2,1,1,1
1.373333E+0,4.577776E-1,-1.525925E-1,-4.882962E-1,1.724296E+0,0.000000E+0,1,1,1
1.831111E+0,1.525925E-1,0.000000E+0,-4.882962E-1,1.525926E+0,-1.525925E-2,1,1,1
